customer_id,churn,age,gender,marital_status,education_level,dependent_count,occupation_type,annual_income,income_band,income_category,city_tier,region,customer_segment,tenure_months,onboarding_channel,relationship_type,number_of_products,primary_account_type,card_category,customer_lifetime_value,loyalty_program_member,referral_count,last_contacted_days,relationship_manager_assigned,avg_monthly_balance,current_balance,balance_decline_percentage,monthly_transaction_count,monthly_transaction_value,cash_withdrawal_count,upi_transaction_count,debit_card_transaction_count,net_banking_transaction_count,account_inactive_days,total_trans_amt,total_trans_count,total_amt_chng_q4_q1,total_ct_chng_q4_q1,avg_open_to_buy,total_revolving_bal,savings_account_flag,current_account_flag,credit_card_flag,personal_loan_flag,home_loan_flag,auto_loan_flag,fixed_deposit_flag,investment_product_flag,insurance_product_flag,demat_account_flag,credit_card_limit,credit_card_spend,credit_utilization_ratio,minimum_due_paid_flag,late_credit_card_payment_count,loan_outstanding_amount,emi_amount,emi_payment_delay_count,loan_default_risk_score,prepayment_flag,mobile_app_login_count,website_login_count,digital_transaction_ratio,last_login_days,failed_login_count,app_rating_given,paperless_statement_enabled,digital_service_usage_score,mobile_banking_active_flag,email_open_rate,total_complaints,complaint_resolution_time,unresolved_complaint_count,branch_visit_count,call_center_interaction_count,relationship_manager_interaction_count,service_request_count,escalation_count,satisfaction_score,nps_score,campaign_received_count,campaign_response_count,cross_sell_offer_count,upsell_offer_count,retention_offer_received,retention_offer_accepted,last_campaign_response_days,discount_or_fee_waiver_received,competitor_bank_offer_awareness,customer_feedback_sentiment,monthly_income_estimate,credit_utilization_3m_avg,credit_utilization_6m_avg,avg_quarterly_balance,total_digital_logins,debt_to_income_ratio,digital_engagement_index
139090,0,40,male,married,uneducated,1,salaried,103173.0,upper-middle,$80k - $120k,tier 3,north,hni,36,online,savings only,6,salary,blue,19289.16,0,1,45,1,15096.0,16965.0,3.12,6,370.17,4,19,8,6,110,4442,83,0.706,0.844,1186.0,584,1,1,1,1,1,0,0,1,1,0,1770.0,1858.0,0.33,1,2,14156.0,427.0,0,10.3,0,19,8,0.892,10,3,3.9,1,63.6,1,0.31,3,15,0,4,2,1,0,0,4.1,78,2,0,2,2,1,0,164,0,medium,positive,9610,0.306,0.414,44481.0,27,0.0497,62.3
139091,1,42,male,married,unknown,5,salaried,79725.0,middle,$60k - $80k,tier 2,west,mass,36,online,lending,2,savings,blue,5980.88,0,2,8,0,1774.0,1572.0,15.45,3,194.58,1,9,7,4,112,2335,40,0.637,0.429,4963.0,0,1,0,1,0,0,0,0,0,0,0,4963.0,1761.0,0.0,0,2,0.0,0.0,0,47.5,0,13,9,0.952,30,0,3.9,0,51.7,1,0.114,3,4,0,1,2,0,1,1,3.1,48,2,0,1,2,0,0,54,0,not aware,negative,8505,0.0,0.0,5399.0,22,0.0,36.3
139092,0,43,female,divorced,unknown,3,self-employed,32687.0,lower-middle,unknown,tier 2,west,affluent,37,online,lending,3,savings,blue,9108.13,0,0,4,0,35886.0,28297.0,-13.95,6,347.42,4,19,11,6,207,4169,72,0.621,0.5,7494.0,1557,1,0,1,1,0,0,0,0,1,0,9051.0,2007.0,0.172,1,0,173087.5,8360.0,1,11.6,0,12,8,0.9,7,2,3.9,1,58.0,1,0.35,3,6,0,1,3,0,0,0,4.7,-22,2,0,1,0,0,0,26,0,medium,positive,2188,0.129,0.233,103478.0,20,3.0691,55.7
139093,1,44,female,unknown,high school,4,homemaker,90896.0,upper-middle,unknown,tier 3,central,affluent,34,dsa,multi-product,4,nre/nro,blue,6400.68,1,0,88,0,12161.0,15426.0,13.56,5,720.325,6,13,5,6,99,8644,67,0.919,0.763,15944.0,0,1,0,1,1,0,0,0,0,1,0,15944.0,4476.0,0.0,0,2,130116.0,4832.0,4,52.9,0,12,5,0.8,31,2,5.0,0,46.0,1,0.297,0,0,0,0,4,0,3,0,1.0,27,6,0,0,1,0,0,314,1,medium,neutral,9260,0.0,0.018,36139.0,17,0.6379,31.0
139094,0,37,female,single,high school,5,retired,54462.0,middle,$40k - $60k,tier 3,west,affluent,19,dsa,premium,4,current,blue,9720.82,1,2,3,0,21864.0,15474.0,-1.92,6,246.08,2,18,8,10,57,2953,72,0.658,0.714,1265.0,1987,1,0,1,0,0,1,1,0,0,0,3252.0,1279.0,0.611,1,1,173087.5,13200.0,1,45.5,1,21,11,0.947,16,1,3.9,1,66.2,1,0.333,1,1,0,6,2,0,4,0,2.9,24,6,0,3,0,0,0,41,0,not aware,positive,5122,0.63,0.436,64303.0,32,2.9084,61.9
139095,0,34,female,married,graduate,3,salaried,29477.0,low,less than $40k,tier 2,north,affluent,23,online,multi-product,5,salary,blue,3116.88,1,1,30,1,9803.0,12847.0,-6.44,3,179.5,5,12,8,11,115,2154,37,0.794,0.542,469.0,1794,1,1,1,0,0,0,0,0,0,0,2263.0,1364.0,0.793,1,1,0.0,0.0,0,52.9,0,13,16,0.861,13,0,3.5,1,58.5,1,0.642,1,1,0,3,3,9,3,0,4.7,87,5,1,3,1,0,0,21,1,medium,positive,2522,0.704,0.75,28921.0,29,0.0,54.6
139096,0,53,female,married,high school,3,retired,69540.0,middle,unknown,tier 1,north,hni,45,branch,lending,5,savings,blue,27485.44,0,0,69,1,33518.0,35139.0,-1.8,2,109.25,3,18,12,7,51,1311,31,0.623,0.476,1141.0,1354,1,1,1,0,0,0,1,1,1,0,2495.0,744.0,0.543,1,1,0.0,0.0,0,49.4,0,19,7,0.925,11,2,3.9,1,62.1,1,0.238,1,1,0,4,3,3,4,0,3.0,21,9,1,2,1,0,0,31,0,high,positive,6193,0.524,0.436,92240.0,26,0.0,62.5
139097,0,43,female,married,unknown,2,self-employed,33848.0,lower-middle,less than $40k,tier 3,west,hni,33,branch,lending,4,savings,blue,11115.06,1,2,1,1,9857.0,11341.0,-4.85,4,326.58,4,15,6,12,80,3919,57,0.746,1.036,3439.0,1713,1,0,1,0,0,0,0,1,1,0,5152.0,2038.0,0.332,1,1,0.0,0.0,0,52.5,0,14,12,0.892,6,0,3.9,1,56.8,1,0.366,0,0,0,1,2,5,1,0,3.4,48,5,0,1,3,0,0,4,0,medium,neutral,3118,0.324,0.351,30261.0,26,0.0,59.2
139098,1,49,female,married,uneducated,3,student,29881.0,low,less than $40k,tier 2,north,mass,36,branch,savings only,4,current,blue,1601.08,0,1,5,1,6882.0,5652.0,25.28,3,186.75,3,11,8,7,80,2241,36,0.482,0.8,1522.0,0,0,1,1,0,0,0,0,0,1,0,1522.0,1576.0,0.0,1,4,0.0,0.0,0,41.7,0,27,4,0.897,44,2,3.9,1,66.8,1,0.18,2,1,0,4,4,0,4,0,3.4,-45,3,0,2,1,0,0,284,0,high,negative,2574,0.032,0.029,20773.0,31,0.0,65.6
139099,1,49,female,married,graduate,1,self-employed,21994.0,low,less than $40k,tier 2,south,mass,43,online,lending,5,savings,blue,3764.53,0,0,48,0,11242.0,8217.0,11.29,4,239.17,2,15,5,9,115,2870,49,0.612,0.75,1938.0,0,1,0,1,1,0,0,0,0,0,1,1938.0,1350.0,0.0,1,3,59167.0,2650.0,2,29.1,0,10,9,0.935,47,2,3.9,1,60.4,1,0.156,2,17,0,2,3,0,2,0,3.7,30,4,0,3,3,0,0,68,1,medium,negative,1635,0.035,0.147,34776.0,19,1.4458,56.4
139100,0,50,female,married,high school,3,self-employed,72617.0,middle,unknown,tier 1,south,affluent,38,dsa,savings only,4,savings,blue,21037.2,0,1,20,1,13681.0,18385.0,14.74,6,428.08,5,13,14,6,79,5137,81,0.836,0.723,1088.0,1720,1,1,1,0,0,0,0,0,0,0,2808.0,2948.0,0.613,1,2,0.0,0.0,0,3.2,0,29,3,0.868,20,1,2.7,1,68.3,1,0.703,1,1,0,2,1,4,0,0,4.2,95,3,0,2,0,0,0,68,0,medium,positive,6601,0.627,0.524,43132.0,32,0.0,68.3
139101,0,47,female,married,uneducated,4,self-employed,60623.0,middle,$40k - $60k,tier 3,south,hni,39,branch,multi-product,3,salary,blue,10497.61,0,6,31,1,23452.0,17551.0,-6.72,4,281.83,7,16,9,10,113,3382,58,1.132,0.758,1028.0,1652,1,1,1,1,0,1,0,1,0,1,2680.0,2040.0,0.616,1,0,50111.0,1590.0,0,46.7,0,21,15,0.833,9,1,3.2,1,61.1,1,0.311,1,2,0,1,3,4,2,0,4.2,53,3,0,3,0,0,0,53,0,low,negative,6598,0.587,0.504,75511.0,36,0.3147,57.5
139102,0,48,male,divorced,graduate,2,self-employed,107002.0,upper-middle,$80k - $120k,tier 2,north,hni,43,referral,lending,5,current,blue,36347.86,1,0,35,1,23851.0,32145.0,11.89,7,371.83,9,12,13,7,102,4462,88,0.845,0.66,4947.0,1436,1,1,1,0,0,0,0,1,0,1,6383.0,1960.0,0.225,1,2,0.0,0.0,0,9.4,0,20,10,0.78,13,4,3.9,1,57.5,1,0.254,3,7,0,5,2,5,1,0,4.3,78,2,0,0,1,0,0,70,0,medium,negative,10458,0.245,0.277,67974.0,30,0.0,60.1
139103,0,65,female,married,graduate,0,self-employed,33585.0,lower-middle,less than $40k,tier 3,east,affluent,56,branch,lending,4,savings,blue,15181.62,1,2,87,1,11636.0,8413.0,10.9,3,132.58,4,12,7,11,35,1591,37,0.724,0.321,828.0,2266,1,1,1,0,1,1,0,0,0,0,3094.0,637.0,0.732,1,1,87505.0,3659.0,0,17.5,1,23,9,0.882,10,3,3.1,1,62.4,1,0.587,1,2,0,1,4,4,1,0,4.2,20,11,1,0,2,1,1,36,1,high,positive,3080,0.697,0.612,36738.0,32,1.3074,61.0
139104,0,49,male,married,uneducated,2,business owner,109086.0,upper-middle,$80k - $120k,tier 3,south,hni,36,online,lending,2,current,blue,30034.5,1,4,31,1,27663.0,24133.0,-9.81,8,720.325,5,11,10,5,42,8644,101,0.769,0.804,3090.0,0,1,0,1,1,1,0,1,1,0,1,3090.0,3244.0,0.0,1,3,135776.0,3241.0,0,12.3,0,23,5,0.839,36,0,5.0,1,62.4,1,0.126,0,0,0,3,3,2,1,0,5.0,20,4,0,3,1,0,0,22,0,low,positive,10934,0.0,0.066,85047.0,28,0.3565,62.9
139105,0,40,male,divorced,high school,3,salaried,71794.0,middle,$60k - $80k,tier 2,west,affluent,36,online,multi-product,3,savings,blue,16779.34,0,4,14,1,5503.0,6731.0,1.73,10,720.325,4,20,10,8,53,8644,124,0.652,0.824,13751.0,2517,1,0,1,1,0,1,0,1,0,0,16268.0,4931.5,0.155,1,1,47229.0,2193.0,0,14.9,0,18,9,0.905,15,0,3.9,1,61.5,1,0.65,2,1,0,7,2,4,3,0,3.0,27,3,0,1,1,0,0,45,0,low,positive,6292,0.182,0.169,15717.0,27,0.3665,61.5
139106,0,48,male,married,graduate,4,retired,72833.0,middle,$60k - $80k,tier 1,north,affluent,37,dsa,lending,2,savings,blue,13248.34,1,0,17,0,5880.0,6804.0,8.07,7,702.0,4,24,8,8,43,8424,84,0.681,0.787,13197.0,0,1,0,1,0,0,0,0,0,1,1,13197.0,3469.0,0.0,1,0,0.0,0.0,0,39.5,0,23,13,0.909,24,2,3.2,1,66.5,1,0.572,2,1,0,4,1,0,3,0,3.6,-4,4,1,1,2,0,0,26,0,low,positive,6565,0.058,0.009,17553.0,36,0.0,62.1
139107,0,36,female,single,uneducated,1,self-employed,90806.0,upper-middle,unknown,tier 2,south,affluent,36,online,multi-product,6,savings,blue,28933.55,1,5,42,1,16033.0,12604.0,-1.14,6,380.0,4,14,8,4,105,4560,81,0.945,0.588,3059.0,1626,1,1,1,0,0,0,1,0,0,0,4685.0,1856.0,0.347,0,2,0.0,0.0,0,24.0,0,21,6,0.867,16,2,3.0,1,66.1,1,0.343,2,5,0,3,1,3,4,0,4.5,48,4,1,5,0,0,0,8,0,not aware,neutral,9246,0.354,0.299,48819.0,27,0.0,60.1
139108,0,45,female,divorced,college,4,business owner,51679.0,middle,$40k - $60k,tier 2,west,affluent,37,dsa,investment,5,savings,blue,14275.75,1,0,117,0,13044.0,11622.0,14.41,5,371.58,5,12,11,8,100,4459,66,0.835,0.833,1438.3,0,1,0,1,0,0,0,1,0,0,0,1438.0,1510.0,0.0,1,1,0.0,0.0,0,44.0,0,21,12,0.861,19,1,3.9,1,63.5,1,0.545,2,6,0,2,3,0,4,0,3.1,49,3,0,1,0,0,0,48,1,low,neutral,4515,0.0,0.007,39129.0,33,0.0,60.3
139109,0,45,male,married,post-graduate,2,business owner,71635.0,middle,$60k - $80k,tier 2,central,mass,36,mobile app,multi-product,1,savings,blue,16378.02,0,3,17,0,3864.0,3243.0,8.46,5,303.75,6,19,12,8,61,3645,70,0.815,1.0,3930.0,2015,1,1,1,1,1,0,0,0,1,1,5945.0,2224.0,0.339,0,3,173087.5,7630.0,0,43.9,0,18,15,0.867,6,1,3.9,1,61.2,1,0.856,2,3,0,2,2,0,0,0,3.9,25,3,0,0,2,0,0,1,0,medium,positive,6251,0.345,0.277,11614.0,33,1.2781,59.5
139110,0,41,male,married,high school,4,business owner,67492.0,middle,$60k - $80k,tier 1,west,hni,29,mobile app,multi-product,3,salary,blue,19058.42,1,3,18,1,18766.0,14975.0,13.27,5,314.67,10,17,3,5,82,3776,70,0.703,0.944,4573.0,0,1,1,1,0,0,0,1,1,1,1,4573.0,2964.0,0.0,1,1,0.0,0.0,0,2.6,0,19,7,0.714,12,3,3.9,1,58.3,1,0.546,1,5,0,5,2,4,2,0,3.9,100,5,1,4,2,0,0,95,0,medium,positive,5218,0.0,0.109,57949.0,26,0.0,53.3
139111,0,46,male,unknown,graduate,3,salaried,105786.0,upper-middle,$80k - $120k,tier 1,central,hni,27,branch,investment,5,savings,blue,20770.9,1,1,6,1,9458.0,6846.0,9.77,4,156.75,4,17,8,4,51,1881,55,0.495,0.618,1940.0,1725,0,0,1,0,1,0,1,1,0,1,3665.0,1339.0,0.471,0,1,37206.0,1567.0,0,34.5,1,17,7,0.879,11,1,3.9,1,60.7,1,0.494,2,1,0,5,3,3,0,0,5.0,72,3,0,5,1,0,0,66,1,not aware,neutral,10185,0.434,0.515,27798.0,24,0.1778,54.7
139112,0,65,female,married,high school,0,salaried,42118.0,lower-middle,$40k - $60k,tier 1,west,mass,36,dsa,savings only,5,savings,blue,10836.75,0,1,10,1,23437.0,26286.0,11.56,4,174.83,9,14,10,4,78,2098,52,1.371,0.733,3943.0,2145,1,0,1,0,0,0,1,0,0,0,6088.0,1225.0,0.352,1,2,0.0,0.0,0,43.5,0,21,7,0.757,35,2,3.9,1,60.0,1,0.241,2,7,0,1,3,3,2,0,4.2,16,2,0,0,3,0,0,106,0,medium,neutral,2713,0.354,0.285,70385.0,28,0.0,56.7
139113,1,37,male,unknown,uneducated,2,salaried,46404.0,lower-middle,$40k - $60k,tier 3,south,hni,36,online,multi-product,2,savings,blue,4890.73,0,0,9,1,2409.0,3180.0,25.94,2,142.83,1,11,5,2,91,1714,32,0.446,0.391,1529.0,1721,1,1,1,0,0,0,0,1,0,1,3250.0,895.0,0.53,0,5,0.0,0.0,0,25.0,0,16,13,0.947,63,1,2.5,0,49.3,1,0.244,1,53,0,1,2,2,2,0,2.2,40,6,0,1,0,0,0,115,0,high,positive,3467,0.504,0.542,7082.0,29,0.0,44.7
139114,0,55,male,married,unknown,3,self-employed,119756.0,upper-middle,$120k +,tier 1,central,affluent,49,mobile app,multi-product,3,current,blue,36619.935,0,0,21,0,14719.0,10959.0,-10.8,4,186.25,4,10,8,3,87,2235,57,0.618,0.357,7908.0,2018,1,1,1,1,0,0,0,0,1,0,9926.0,1054.0,0.203,0,1,54343.0,1339.0,0,10.9,1,21,9,0.84,1,1,4.6,1,59.9,1,0.471,0,0,0,2,4,0,5,0,2.9,61,2,0,2,3,1,1,3,0,not aware,positive,8529,0.174,0.082,43528.0,30,0.1342,55.8
139115,0,56,female,married,uneducated,1,business owner,23123.0,low,less than $40k,tier 2,north,mass,36,mobile app,lending,6,current,blue,5576.14,0,2,28,0,9135.0,9571.0,12.34,4,155.58,2,9,7,6,93,1867,53,0.673,0.767,3998.0,1993,1,1,1,1,0,0,0,1,1,0,5991.0,972.0,0.333,1,3,84901.0,3539.0,0,44.9,0,21,7,0.917,16,1,5.0,1,63.6,1,0.521,2,2,0,1,4,0,0,0,4.9,81,3,0,4,3,0,0,39,0,medium,positive,1758,0.333,0.228,26314.0,28,1.8366,60.2
139116,1,62,female,single,graduate,1,business owner,35955.0,lower-middle,less than $40k,tier 2,north,affluent,56,branch,multi-product,1,nre/nro,blue,4646.28,0,0,88,1,2329.0,1855.0,9.55,6,455.83,2,17,8,6,84,5470,72,1.054,0.674,3109.0,0,1,1,1,0,0,0,0,1,1,0,3109.0,3264.0,0.0,0,2,0.0,0.0,0,96.5,0,14,7,0.939,15,2,2.5,0,51.1,1,0.159,1,1,0,0,1,0,2,0,2.9,15,3,0,0,1,0,0,22,0,high,negative,3425,0.0,0.057,7005.0,21,0.0,48.4
139117,1,54,male,married,high school,3,self-employed,104468.0,upper-middle,$80k - $120k,tier 1,south,affluent,48,online,multi-product,3,savings,blue,17552.37,0,0,16,1,6725.0,6833.0,10.53,3,226.42,4,6,7,4,130,2717,46,0.84,0.438,771.0,2517,1,0,1,0,1,0,0,1,1,0,3288.0,1696.0,0.766,0,6,65525.0,2041.0,3,23.2,1,10,6,0.81,29,2,3.9,0,44.8,1,0.133,3,21,1,2,3,1,2,1,4.7,76,8,0,1,1,1,1,26,0,high,neutral,9893,0.707,0.625,19582.0,16,0.2344,42.0
139118,0,48,male,married,unknown,2,salaried,144555.5,high,$120k +,tier 1,west,hni,35,branch,savings only,3,current,blue,36619.935,1,3,60,1,11131.0,8524.0,-2.52,6,348.58,4,9,9,9,118,4183,74,0.705,0.762,8927.0,1715,1,1,1,0,1,0,1,1,0,0,10642.0,2356.0,0.161,1,2,27378.0,1295.0,1,56.5,0,19,12,0.871,17,1,2.6,1,58.2,1,0.557,0,0,0,3,4,4,0,0,2.6,21,1,0,1,0,0,0,8,0,low,neutral,16542,0.228,0.19,32710.0,31,0.0904,54.9
139119,0,48,male,single,graduate,3,salaried,69519.0,middle,$60k - $80k,tier 1,south,mass,36,branch,multi-product,2,salary,blue,13723.49,1,1,47,0,18092.0,22404.0,-6.42,6,629.08,8,19,8,6,43,7549,77,0.706,0.638,15618.0,0,0,0,1,1,1,1,0,0,1,0,15618.0,4191.0,0.0,1,0,74321.0,2460.0,0,9.2,0,22,6,0.805,7,3,5.0,1,59.3,1,0.545,2,2,0,2,1,0,2,0,3.9,22,1,0,3,0,0,0,17,0,low,positive,5713,0.0,0.063,56069.0,28,0.4246,52.7
139120,0,37,female,married,high school,2,self-employed,22578.0,low,less than $40k,tier 2,north,hni,31,online,multi-product,5,salary,blue,6007.16,1,2,10,1,21966.0,30337.0,1.4,4,195.33,3,16,8,9,102,2344,48,1.467,0.92,2352.0,0,0,1,1,1,0,0,0,1,0,0,2352.0,1874.0,0.0,1,0,57692.0,1745.0,2,58.6,1,18,13,0.917,21,0,3.9,1,64.5,1,0.265,1,2,0,4,3,4,1,0,3.1,75,2,0,3,0,1,1,5,1,low,positive,1698,0.0,0.084,68394.0,31,0.9275,65.8
139121,0,26,male,single,graduate,0,salaried,32346.0,lower-middle,less than $40k,tier 3,east,affluent,13,branch,lending,6,nre/nro,blue,4131.48,0,1,13,1,15115.0,16691.0,14.18,3,220.33,7,14,13,9,117,2644,40,0.525,0.481,566.0,2019,1,1,1,0,1,0,0,1,0,0,2585.0,1367.0,0.781,1,1,46763.0,1728.0,0,40.8,1,22,14,0.837,38,1,2.6,1,64.0,1,0.727,0,0,0,5,2,4,2,0,4.9,80,3,0,1,0,0,0,43,0,low,positive,2906,0.712,0.606,43304.0,36,0.6411,60.5
139122,0,52,female,unknown,graduate,3,salaried,51482.0,middle,$40k - $60k,tier 3,east,mass,45,branch,multi-product,5,current,blue,21636.49,1,0,13,0,9489.0,10878.0,4.59,5,332.25,3,16,8,7,62,3987,64,0.974,0.829,9149.0,1710,1,1,1,0,0,0,0,0,0,0,10859.0,2764.0,0.157,1,0,0.0,0.0,0,1.0,0,14,7,0.912,13,4,3.9,1,63.8,1,0.724,2,2,0,2,0,0,1,0,2.4,12,4,0,5,2,0,0,1,1,low,positive,4473,0.143,0.128,27648.0,21,0.0,57.5
139123,1,39,male,single,high school,2,retired,69357.0,middle,$60k - $80k,tier 3,east,affluent,34,online,multi-product,3,savings,blue,8342.88,0,0,148,0,1851.0,1428.0,16.83,4,171.17,4,8,4,8,145,2054,55,0.651,0.774,1818.0,0,1,1,1,0,0,0,1,0,0,0,1818.0,1285.0,0.0,0,4,0.0,0.0,0,44.4,0,18,4,0.833,43,0,3.9,0,49.8,1,0.075,4,7,1,1,3,0,3,0,3.6,30,3,0,2,1,1,0,145,0,low,negative,5673,0.062,0.098,5505.0,22,0.0,44.5
139124,0,38,male,married,post-graduate,3,salaried,94440.0,upper-middle,$80k - $120k,tier 2,central,hni,32,referral,multi-product,3,savings,blue,18209.69,0,4,101,1,6302.0,8130.0,-13.4,6,358.83,5,8,17,6,65,4306,77,0.805,0.604,4772.0,470,1,0,1,1,0,1,0,0,1,1,5242.0,2588.0,0.09,1,1,47422.0,1557.0,0,10.6,0,22,13,0.861,46,1,3.7,1,65.1,1,0.447,2,6,0,2,3,4,0,0,2.7,-64,3,0,4,2,0,0,10,0,medium,positive,7807,0.12,0.055,19617.0,35,0.1978,56.9
139125,0,59,male,married,high school,2,self-employed,52192.0,middle,$40k - $60k,tier 2,north,affluent,50,mobile app,multi-product,6,nre/nro,blue,23631.55,1,1,261,0,17009.0,13174.0,4.78,3,122.42,3,14,6,4,97,1469,36,0.475,0.5,1129.0,1572,1,0,1,0,0,1,1,1,0,0,2701.0,821.0,0.582,1,0,35163.0,1172.0,0,7.7,0,33,11,0.889,32,1,4.2,0,59.6,1,0.62,1,6,0,5,2,0,1,0,5.0,21,4,0,1,1,0,0,35,0,medium,negative,4624,0.588,0.473,48448.0,44,0.2695,57.4
139126,0,50,female,single,high school,1,self-employed,28084.0,low,less than $40k,tier 1,central,mass,36,referral,savings only,1,savings,blue,6273.34,0,0,77,0,37807.5,40125.5,-14.56,6,390.5,6,8,7,7,30,4686,81,0.625,0.761,2279.0,2238,1,0,1,0,0,0,1,0,0,0,4517.0,2482.0,0.495,1,0,0.0,0.0,0,47.5,0,15,10,0.786,16,0,3.9,1,56.3,1,0.945,1,1,0,3,3,0,2,0,3.4,67,2,0,3,1,1,1,63,0,medium,positive,2344,0.424,0.462,174096.0,25,0.0,49.6
139127,0,53,female,married,graduate,2,retired,43388.0,lower-middle,less than $40k,tier 1,south,affluent,45,branch,lending,1,salary,silver,14917.91,0,2,52,0,25193.0,30023.0,-6.53,9,720.325,2,13,7,5,71,8644,115,0.854,0.667,10750.0,1350,1,1,1,0,0,0,1,0,0,0,12100.0,4931.5,0.112,1,0,0.0,0.0,0,22.0,0,10,10,0.926,2,1,2.6,0,47.6,1,0.892,3,9,0,1,1,0,3,0,4.5,12,6,1,1,1,0,0,10,0,high,positive,4617,0.114,0.149,77241.0,20,0.0,31.6
139128,0,41,female,divorced,graduate,4,salaried,44608.0,lower-middle,$40k - $60k,tier 1,north,hni,36,branch,savings only,4,savings,blue,12958.31,0,1,21,1,9927.0,9901.0,-9.32,9,720.325,4,10,7,3,57,8644,111,0.637,0.881,3184.0,2470,1,1,1,0,0,0,0,1,1,0,5654.0,4931.5,0.437,0,0,0.0,0.0,0,78.0,0,19,11,0.833,30,1,3.9,1,62.5,1,0.688,2,1,0,2,0,6,0,0,4.0,-6,2,0,2,2,0,0,81,0,low,positive,3140,0.433,0.411,30052.0,30,0.0,55.5
139129,0,45,male,married,doctorate,2,self-employed,144555.5,high,$120k +,tier 1,central,hni,38,dsa,multi-product,4,savings,blue,36619.935,1,1,24,1,14527.0,15078.0,-7.37,6,367.75,7,16,16,8,98,4413,77,0.812,0.75,1686.0,0,1,1,1,0,0,1,0,1,0,1,1686.0,1770.0,0.0,1,0,20347.0,1006.0,0,3.7,0,26,10,0.851,20,2,3.9,0,54.6,1,0.325,1,9,0,1,3,5,2,0,3.6,11,6,0,2,0,1,1,2,0,not aware,positive,12793,0.0,0.099,43745.0,36,0.0807,39.1
139130,0,44,male,married,college,3,self-employed,68121.0,middle,$60k - $80k,tier 2,north,hni,30,branch,savings only,5,salary,blue,10587.18,1,1,45,1,7578.0,7500.0,9.29,5,314.42,9,19,6,5,78,3773,64,0.693,0.455,4489.0,0,1,1,1,0,0,0,1,1,0,1,4489.0,2232.0,0.0,1,3,0.0,0.0,0,10.5,0,20,14,0.769,19,1,3.9,0,48.8,1,0.502,1,1,0,3,0,5,0,0,4.0,55,6,1,1,1,0,0,41,0,low,positive,5370,0.008,0.032,23337.0,34,0.0,39.3
139131,0,44,male,single,unknown,2,self-employed,94601.0,upper-middle,$80k - $120k,tier 2,north,affluent,31,branch,lending,5,savings,blue,27706.98,1,0,3,0,21161.0,20262.0,-11.2,5,335.5,7,11,10,5,169,4026,67,0.816,0.718,1389.0,2065,1,0,1,0,0,0,0,0,0,0,3454.0,1990.0,0.598,0,1,0.0,0.0,0,14.2,0,13,12,0.788,1,1,4.2,0,43.0,1,0.788,1,1,0,2,2,0,3,0,3.1,-36,4,0,1,2,0,0,71,0,medium,neutral,7838,0.663,0.602,67321.0,25,0.0,35.6
139132,0,56,male,married,unknown,2,business owner,69477.0,middle,$60k - $80k,tier 3,west,hni,41,referral,investment,3,savings,blue,28246.26,1,2,48,1,1885.0,1339.0,-13.23,2,99.42,6,10,7,11,63,1193,26,0.65,0.3,5228.0,659,1,1,1,0,0,0,0,0,0,1,5887.0,500.0,0.112,1,2,0.0,0.0,0,65.0,0,19,11,0.824,14,0,3.7,1,63.0,1,0.416,0,0,0,4,2,8,1,0,3.0,41,5,0,2,1,0,0,50,0,not aware,negative,5703,0.015,0.087,5931.0,30,0.0,55.3
139133,1,43,male,unknown,graduate,3,retired,97274.0,upper-middle,$80k - $120k,tier 2,central,affluent,29,mobile app,lending,1,savings,blue,6618.12,1,0,133,0,6654.0,5102.0,7.81,3,203.25,6,16,6,6,79,2439,45,0.773,0.8,10327.0,1095,1,1,1,1,1,0,0,0,1,0,11422.0,1512.0,0.096,0,2,173087.5,4749.0,0,65.5,0,15,5,0.824,4,1,3.9,0,46.1,1,0.405,0,0,0,0,6,0,4,0,2.7,15,2,0,3,2,1,0,18,0,medium,neutral,8372,0.127,0.257,20032.0,20,0.5859,45.3
139134,0,35,female,married,high school,1,self-employed,74570.0,middle,unknown,tier 2,central,affluent,23,mobile app,lending,3,savings,blue,8946.5,1,0,12,1,5660.0,5189.0,-2.91,6,332.92,10,15,11,6,110,3995,82,0.751,0.608,1438.3,0,1,0,1,0,1,0,0,1,0,1,1438.0,1510.0,0.0,1,1,22123.0,939.0,0,66.5,0,19,10,0.762,10,1,3.9,1,58.5,1,0.417,1,1,0,4,1,7,1,0,4.5,5,2,0,2,1,0,0,1,1,low,neutral,6866,0.0,0.228,17123.0,29,0.1511,55.7
139135,0,29,female,single,high school,0,retired,24117.0,low,less than $40k,tier 1,east,affluent,13,referral,savings only,6,salary,blue,2575.78,1,2,2,1,16804.0,14259.0,-7.19,5,226.0,4,15,7,6,97,2712,64,1.243,0.778,3632.0,1608,0,0,1,1,0,0,1,0,0,0,5240.0,1799.0,0.307,0,1,45074.0,1549.0,4,39.7,0,16,10,0.875,4,2,3.9,1,61.2,1,0.752,3,8,0,2,5,6,0,0,2.8,-8,3,0,2,1,1,1,2,0,low,neutral,1869,0.314,0.18,53331.0,26,0.7707,52.2
